0.10010000000000002,1040.090839641146,-834.2343874313128
0.11679518164985783,977.4546698897083,-771.7595029501428
0.13664483492953255,919.5030686883913,-714.1927834679617
0.1595312280060255,865.8827573321557,-660.8832711943512
0.18671810912919204,816.266848361445,-611.696657317988
0.21826447283974876,770.3528501795581,-566.0633195509668
0.2551406520031289,727.8608195533271,-523.9765123573808
0.2986471286216891,688.5316504946547,-485.09069914597296
0.34863652276780854,652.1254887798862,-449.1700166062029
0.4075392965871777,618.4202620361916,-415.9968622065965
0.47639380104013407,587.2103159067007,-385.3705966567807
0.556881399094527,558.3051472940703,-357.1063538616409
0.6501675230458171,531.528226067444,-331.03395156698826
0.760949668545988,506.7158968885238,-306.99689650754743
0.8895134973108235,483.7163529521695,-284.8514784124758
1.0397984184814901,462.38867342329655,-264.465947687684
1.2154742500762865,442.60191615557284,-245.71977195626482
1.420860832533922,424.2342568611603,-228.50296686448695
1.6608827826277153,407.17016521785167,-212.71549659956003
1.9414919457438808,391.30960739416633,-198.26673933955448
2.261510536694668,376.5472630794493,-185.07501225108564
2.6529484644318964,362.79174325529146,-173.0671494986426
3.1011689265747786,349.94479257226367,-162.17812478596338
3.625117049988533,337.95245726247936,-152.35070686123623
4.237587160604062,326.70419604692944,-143.53513167991966
4.95353520895917,316.1319076407168,-135.68876782340988
5.790443980602488,306.15884462271373,-128.77574134634042
6.7687500094585324,296.7083804717935,-122.76647117955383
7.912342618981323,287.7025961075868,-117.63704492762719
9.249147277217329,279.06065721986926,-113.36833551668599
10.81180751076608,270.69696896661776,-109.94471995308038
12.638482029342972,262.51912823906855,-107.35221177322988
14.77377652598511,254.4257577705456,-105.57576089282654
17.269832906594353,246.30441796082474,-104.59541740364656
20.18760254679038,238.0299724226828,-104.38102113888087
23.598334667821945,229.46405143358092,-104.88511025476404
27.58531617629182,220.4566166187247,-106.03391594465386
32.245905452963946,210.85103521457734,-107.71674045743197
37.69390975388359,200.49437805298967,-109.77483440325915
44.06236427773571,189.25455619899628,-111.99217387635524
51.5067807616812,177.0449251572462,-114.01214419697791
60.2089449333613,163.85560352135084,-115.74545706616297
70.38135554931559,149.77889375632702,-116.59443516582901
82.27241341700461,135.03992741161562,-116.2955731235704
96.17248711152958,119.98563756883192,-114.57540879887816
112.42100350620863,105.0586638774477,-111.28620159139486
131.41473626117565,90.73688873121822,-106.44274208881878
153.61749466718263,77.46007722327236,-100.2250297957308
179.57144943716386,65.56477616014587,-92.94391537591149
209.91037201085535,55.24652000241227,-84.98155623293758
245.37511066398176,46.55626344572287,-76.72681050833575
286.8316813342012,39.42467073513261,-68.52359497141514
335.29241492495595,33.70061075218574,-60.64116104645773
391.9406774847217,29.19054825986985,-53.16571808000495
458.1597669054489,25.6904099626847,-46.5072147410594
535.5666917706899,23.00696710264797,-40.41391737836776
626.0516572014823,20.969523919614765,-34.98897364936888
731.8242219076182,19.434360800799958,-30.205488778538708
855.4672535565676,18.284574325036743,-26.81862177160959
999.9999999999998,17.427449743530065,-22.37447252701173
